cuisineName,tagName
Continental,soupe a l'oignon gratinee
Italian,spätzle
Italian,spätzle tarte ã  l'oignon
Italian,spätzle tarte a l'oignon
Desserts,zauq-e-shahi
Biryani,khushka biryani
Desserts,belgian ice cream
Desserts,glace plombières
South Indian,kadai chettinad
South Indian,kadai varuval
Desserts,tirunelveli shanthi kadai halwa
South Indian,tirunelveli
Fast Food,kadai 65
North Indian,chole poori
North Indian,cholo poori
South Indian,balchão
Italian,spagetti
Italian,spagheti
Italian,bruscheta
Italian,bruscetta
Bakery,black currant cake
Bakery,buttercream cake
Bakery,chocolate buttercream cake
Desserts,ghee soan papadi
Desserts,soan papadi
Desserts,souffle
Japanese,tenmusu
Japanese,omurice
Japanese,omuraisu
Desserts,bonbons
Bakery,puf
Bakery,eclair
Fast Food,gyro
Fast Food,satay
North Indian,black bean & chicken stock shorba
North Indian,black bean stock shorba
North Indian,chicken clear shorba
North Indian,chicken corn shorba
North Indian,chicken curry shorba
North Indian,chicken dhaniya shorba
North Indian,chicken lehsun shorba
North Indian,chicken pahadi shorba
North Indian,chicken palak shorba
North Indian,chicken shorba
North Indian,chicken shorba soup
North Indian,chicken tomato dhaniya ka shorba
North Indian,chunky chicken shorba
North Indian,clear shorba
North Indian,corn palak shorba
North Indian,dal palak shorba
North Indian,dal shorba
North Indian,dal shorba soup
North Indian,daniya ka shorba
North Indian,dhaniya shorba
North Indian,dhaniya shorba soup
North Indian,kalla shorba
North Indian,kumbh ka shorba
North Indian,lamb lentil shorba
North Indian,makai ka shorba
North Indian,manchow shorba
North Indian,marg shorba
North Indian,masaledaar palak paneer shorba
North Indian,mix veg shorba
North Indian,mokkajonna shorba
North Indian,murg shorba
North Indian,murgh adraki shorba
North Indian,murgh badami shorba
North Indian,murgh kali mirch shorba soup
North Indian,murgh makhan shorba
North Indian,murgh shorba
North Indian,mushroom shorba
North Indian,mutton shorba
North Indian,mutton shorba soup
North Indian,mutton yakhani shorba
North Indian,mutton yakhni shorba soup
North Indian,nalli shorba
North Indian,palak badam shorba soup
North Indian,palak ka dal shorba
North Indian,palak kari mirchi shorba
North Indian,palak shorba
North Indian,pepper corn shorba
North Indian,prawn shorba
North Indian,tamatar dhaniya shorba
North Indian,tamatar ka shorba
North Indian,tamatar pudine ka shorba
North Indian,tamatar shorba
North Indian,tamatar to tulsi da shorba
North Indian,thai tuk tuk tamatar shorba
North Indian,tomato coriander shorba
North Indian,tomato daniya shorba
North Indian,tomato dhaniiya shorba
North Indian,tomato dhaniya ka shorba
North Indian,tomato dhaniya shorba
North Indian,tomato dhaniyala shorba
North Indian,tomato shorba soup
North Indian,tomato tulsi shorba
North Indian,veg hariyali shorba
North Indian,veg moongdal shorba
North Indian,veg pahadi shorba
North Indian,veg palak pudina shorba
North Indian,veg palak shorba
North Indian,veg shorba
North Indian,veg shorba soup
North Indian,veg tomato dhaniya ka shorba
North Indian,gosht kaali mirch ka shorba
North Indian,kodi mokkajonna shorba
North Indian,tomato pudina shorba
South Indian,wada
North Indian,dahi wada
South Indian,dose
South Indian,extra tiffin sambar
South Indian,id mini tiffin
South Indian,idli (4 pcs) + chettinadu chicken (tiffin combo)
South Indian,koti tiffin paper plates 20cm
South Indian,namma masala dosa mini tiffin snacks combo
South Indian,namma masala dose mini tiffin
South Indian,south tiffin combo
South Indian,suvai bhavan's tiffin combo
South Indian,tiffin sambar
South Indian,tiffin combo
South Indian,otthappam
South Indian,oothappam
South Indian,idlies
South Indian,idlys
Beverages,frappee
Beverages,frappes
South Indian,kothu
Beverages,aam pana
Chicken,2 broaster + shawarma + drink
Chicken,4 broaster + 2 shawarma + 2 drink
Chicken,al baik broasted chicken
Chicken,al baik broasted chicken bucket
Chicken,bismillah broasted chicken
Chicken,bismillah broasted chicken bucket
Chicken,boneless broasted (5 pcs)
Chicken,boneless broasted chicken
Chicken,boneless broasted chicken (8 pcs)
Chicken,broasted (1 pcs) + smoky red (1 pcs)
Chicken,broasted (2 pcs) + smoky red (2 pcs)
Chicken,broasted (4 pcs) + smoky red (4 pcs)
Chicken,broasted 1 pcs + smoky red 1 pcs
Chicken,broasted 2 pcs + smoky red 2 pcs
Chicken,broasted 4 pcs + smoky red 4 pcs
Chicken,broasted chicken
Chicken,broasted chicken (2 pcs)
Chicken,broasted chicken biryani (kfc)
Chicken,broasted chicken boneless (8 pcs)
Chicken,broasted chicken bucket
Chicken,broasted chicken rice bowl
Chicken,broasted chicken strips
Chicken,broasted crispy chicken
Chicken,broasted leg (1 leg)
Chicken,broasted leg
Chicken,broaster
Chicken,broaster + shawarma + drink
Chicken,broaster chicken
Fast Food,chicken broast sandwich
Chicken,chicken broaster (4 pcs)
Chicken,chicken wings broasted (5 pcs)
Chicken,crispy broasted chicken (4 pcs)
Chicken,crispy fried broasted chicken
Chicken,leg piece broasted
Chicken,mashwi broasted chicken
Chicken,mashwi broasted chicken bucket
Chicken,special broast jumbo
Chicken,special broast samoon jumbo
North Indian,naans
South Indian,idle
South Indian,2 kerala parata with boti fry
South Indian,2 kerala parata
South Indian,kerala parata
Chicken,chicekn
Eggetarian,ande
North Indian,awadhi
South Indian,chettinadu
South Indian,guntur
Biryani,biryani rice malabar
South Indian,malabar
North Indian,yakhani
North Indian,yahni
Arabian,al faham
Arabian,al faham chicken
Beverages,sharbath
South Indian,kozi vepudu
South Indian,kozhi vepudu
Beverages,soft drink
Beverages,soft drinks
Desserts,arabian dessert
Desserts,avacado banana smoothie dessert bowl
Desserts,banana blackberry smoothie dessert bowl
Desserts,banana blueberry smoothie dessert bowl
Desserts,banana cranberry smoothie dessert bowl
Desserts,banana pineapple smoothie dessert bowl
Desserts,banana raspberry smoothie dessert bowl
Desserts,banana strawberry smoothie dessert bowl
Desserts,belgian chocolate dessert
Desserts,black forest dessert
Desserts,brownie with frozen desserts
Desserts,butterscotch dessert
Desserts,chikoo banana smoothie dessert bowl
Desserts,choco caramel dessert
Desserts,chocolate dessert
Desserts,chocolate dessert jar
Desserts,chocolate truffle pastry
Desserts,dessert basket
Desserts,dessert basket eggless
Desserts,dessert chats
Desserts,dessert of the day
Desserts,dessert platter
Desserts,dessert shooter sundae
Desserts,dessert sizzler
Desserts,dessert with ice cream
Desserts,fried dessert momo
Desserts,frozen dessert
Desserts,frozen desserts
Desserts,green apple banana kiwi dessert bowl
Desserts,just desserts
Desserts,kashmiri rabdi dessert
Beverages,kit kat brownie dessert thick shake
Desserts,mango banana netflix smoothie dessert bowl
Desserts,mango blueberry smoothie dessert bowl
Desserts,mango graham floar dessert
Desserts,opera dessert
Desserts,oreo pudding dessert
Desserts,pineapple dessert
Desserts,pineapple-banana-mango smoothie dessert bowl
Desserts,pistachio dessert
Desserts,red velvet jar dessert
Desserts,sahara dessert
Desserts,seasonal fruit dessert
Desserts,spl. dessert
Desserts,spl. fruit fantasy dessert
Desserts,tiramisu jar dessert
South Indian,gongura
Fast Food,chicken maggi biryani
Fast Food,veg maggi biryani
Fast Food,egg maggi biryani
South Indian,nellore
South Indian,rayalseema
South Indian,chintakaya
South Indian,natu kodi
Fast Food,chicken popcorn
Fast Food,bbq chicken popcorn
South Indian,devar vettu
South Indian,chukka
South Indian,naatukodi
South Indian,naatu kozhi
South Indian,naati koli
South Indian,naatu kodi
South Indian,peethala
South Indian,royala
South Indian,royalla
South Indian,beef chukka
South Indian,beef chuka
Beverages,Milk
South Indian,Appam & Kurma / Coconut Milk
South Indian,Appam Coconut Milk
Desserts,Banana Cocoa Condensed Milk
Desserts,Banana Condensed Milk
Desserts,Dairy Milk
South Indian,Idiyappam Coconut Milk
Healthy Food,Oats Meal With Organic Milk
Healthy Food,Oats With Milk
Healthy Food,Oats With Warm Milk
Desserts,Puliyangudi Pal Kova - 250 Grams - Cow Milk
Desserts,Puliyangudi Palkova - Cow Milk
Asian,Thai Herbal Chicken In Coconut Milk
South Indian,pesaravadiyalu palu / moongdal chunks with milk
South Indian,pesaravadiyalu palu
South Indian,pesaravadiyalu
Italian,carlino
South Indian,Aloo + Puri (3 Pcs)
South Indian,Aloo Bhaji Aur Puri
South Indian,Aloo Curry Puri (4 Pcs)
South Indian,Aloo Puri
South Indian,Aloo Puri (3 Pcs)
South Indian,Aloo Puri (4 Pcs)
South Indian,Aloo Puri (5 Pcs)
South Indian,Aloo Puri (snacks Item)
South Indian,Aloo Puri Box
South Indian,Aloo Puri Combo
South Indian,Upma Poori
South Indian,Special Poori
South Indian,Special Poori + Sabji
South Indian,Special Poori Meal Box
South Indian,Special Poori Sabzi Combo
South Indian,Spl. Poori (2 Pcs)
South Indian,Station Wale Aloo Poori
South Indian,Stationwale Aloo Poori
South Indian,Stuffed Aloo Poori
South Indian,Stuffed Aloo Poori Sabji (4 Pcs)
South Indian,Stuffed Gobhi Poori
South Indian,Stuffed Keema Poori
South Indian,Stuffed Matar Poori
South Indian,Stuffed Paneer Poori
South Indian,Stuffed Poori
South Indian,South Indian Meals With Poori
South Indian,South Indian Poori Meals
South Indian,South Meals With Poori
South Indian,Single Poori
South Indian,Sola Poori
South Indian,Set Chola Poori
South Indian,Set Poori Kizhangi
South Indian,Mysore Bajji (2 Pcs) + Poori (2 Pcs)
South Indian,Kara Kuzhi Paniyaram & Poori
South Indian,Ghee Karam Podi Idly + Poori With Aloo Curry
South Indian,Ghee Karam Podi Uttapam + Poori (2 Pcs)
South Indian,Gongura Chicken Curry + Chapati (2) / Dosa (2) / Poori Free
South Indian,Guntur Chicken Curry + Chapati (2) / Dosa (2) / Poori Free
South Indian,Dosa Combo + Poori Sagu
South Indian,Chicken Butter Masala + Chapati (2) / Dosa (2) / Poori Free
South Indian,Chicken Chettinad Curry + Chapati (2) / Dosa (2) / Poori Free
South Indian,Chef Special Spicy Chicken Curry + Chapati (2) / Dosa (2) / Poori Free
South Indian,Bisibele Bath + Poori (2)
South Indian,red wallet puri
South Indian,chetny puri
South Indian,Veg Kota Puri
South Indian,Veg Puriyal
North Indian,Ajwain Puri With Aloo Bhaji (5 Poori)
North Indian,Ajwain Puri With Amritsari Chole (5 Poori)
North Indian,Ajwaini Puri (6 Pcs)
North Indian,Banarasi Puri Combo Thali
North Indian,Bedami Puri (3 Pcs) With Aloo Sabji
North Indian,Bedmi Puri Sabzi
North Indian,single pooriegg burji with poori
North Indian,masala poori (6 pcs)
North Indian,missi poori
North Indian,mutter poori
North Indian,mutter poori with aloo sabzi
North Indian,palak poori
North Indian,plain poori
North Indian,plain poori with aloo sabzi
North Indian,plain poori with chola sabzi
North Indian,sattu ki poori aur kale chane
North Indian,Wheat Poori
North Indian,Wheat Poori (3)
North Indian,Wheat Pooris (3 Pcs) With Chana Masala
North Indian,Wheat Pooris (3 Pcs) With Gobi Manchurian (gravy)
North Indian,chola poori
North Indian,Sabzi Poori (4 Poori)
North Indian,Sattu Ki Poori Aur Kale Chane
North Indian,Ragi Poori
North Indian,Ragi Poori (2 Pcs)
North Indian,Rajma Poori
North Indian,Peas Poori
North Indian,Pizza Pani Poori (7 Pcs)
North Indian,Pizza Poori
North Indian,Plain Aloo Poori Sabji + Crispy Veggie Burger
North Indian,Plain Idly + Poori With Aloo Curry
North Indian,Plain Poori
North Indian,Plain Poori (3 Pcs)
North Indian,Plain Poori (3pcs)
North Indian,Plain Poori Chola Box
North Indian,Plain Poori With Aloo Sabzi
North Indian,Plain Poori With Chola Sabzi
North Indian,Poori Bhaji (3 Poori)
North Indian,Poori Sabji (4 Poori)
North Indian,Poori Set (4 Pooris + 2 Sides)
North Indian,Palak Poori
North Indian,Palak Poori (3 Pcs)
North Indian,Palak Poori (3pcs)
North Indian,Palak Poori (4) + Aloo Sabzi
North Indian,Palak Poori + Chole
North Indian,Palak Poori + Sabji
North Indian,Palak Poori Chola Box
North Indian,Palak Poori With 2 Curries (4 Pcs)
North Indian,Palak Poori With Sabji
North Indian,Palak Puri With Aloo Bhaji (5 Poori)
North Indian,Palak Puri With Amritsari Chole (5 Poori)
North Indian,Paneer Bhari Poori Sabji (4 Pcs)
North Indian,Paneer Bhurji & 4 Poori
North Indian,Paneer Bhurji With 4 Pooris
North Indian,Paneer Butter Masala + Chapati (2) / Dosa (2) / Poori Free
North Indian,Paneer Poori
North Indian,Paneer Poori With Sabji
North Indian,Palak Chicken Curry + Chapati (2) / Dosa (2) / Poori Free
North Indian,Palak Paneer + Chapati (2) / Dosa (2) / Poori Free
North Indian,Mutton Kheema With 4 Pooris
North Indian,Multigrain Poori
North Indian,Multigrain Poori (3 Pcs)
North Indian,Mushroom Mutter Masala + Chapati (2) / Dosa (2) / Poori Free
North Indian,Mutter Paneer + Chapati (2) / Dosa (2) / Poori Free
North Indian,Mutter Poori
North Indian,Mutter Poori With Aloo Sabzi
North Indian,Mixed Veg With Jeera Rice & Poori Meal
North Indian,Mixed Poori (4) + Aloo Sabzi
North Indian,Missi Poori With Bhaji
North Indian,Millet Poori
North Indian,Millet Poori (3 Pcs)
North Indian,Mini Poori (6 Pcs)
North Indian,Methi Chicken Curry + Chapati (2) / Dosa (2) / Poori Free
North Indian,Methi Poori
North Indian,Methi Poori Chola Box
North Indian,Methi Poori With 2 Curries (4 Pcs)
North Indian,Masala Poori
North Indian,Masala Poori (4) + Aloo Sabzi
North Indian,Masala Poori (4) + Chole
North Indian,Masala Poori + Karakuzhi Paniyaaram Combo
North Indian,Masala Poori Chaat
North Indian,Masala Poori With Sabji
North Indian,Masala Puri With Aloo Bhaji (5 Poori)
North Indian,Masala Puri With Amritsari Chole (5 Poori)
North Indian,Matar Masala Poori Sabji (4 Pcs)
North Indian,Matar Poori Green Peas Poori
North Indian,Matter Poori Sabji
North Indian,Mattur Poori (4 Pcs)
North Indian,Khasta Poori (6 Pcs)
North Indian,Keema Poori (2 Pcs)
North Indian,Jeera Aloo With 4 Pooris
North Indian,Kadai Chicken Curry + Chapati (2) / Dosa (2) / Poori Free
North Indian,Kadai Mushroom + Chapati (2) / Dosa (2) / Poori Free
